REG,PREF,SPREF,DIST,SPREF4,DIST6,LANG_D,LANGLIB,DIST_D,LAT_D,LONG_D,ALT_D,NLIG_S,NOMS_STRUCTURES,STAT_S,TYPE_S,LITS,MEDECINS,INFIRMIERS,SAGEFEM,ATS,AUTRES,LAT_S,LONG_S,ALT_S
1.0,12.0,2.0,10.0,1202.0,120210.0,2.0, ,3.0,10.94338,14.27936,65.0,1.0,Centre de Sante Koulifanya,1.0,3.0,8.0,,2.0,,2.0,3.0,10.94002,-14.27315,70.0
1.0,12.0,1.0,1.0,1201.0,120101.0,1.0, ,,10.65371,14.45092,16.0,1.0,Centre de Sante de Bintimodia,1.0,3.0,8.0,,,,4.0,4.0,10.65303,-14.4497,28.0
1.0,13.0,4.0,4.0,1304.0,130404.0,1.0, ,,10.29611,13.72263,88.0,1.0,CENTRE DE SANTE TORMELIN,1.0,3.0,7.0,,,,6.0,1.0,10.29335,-13.72185,83.0
1.0,13.0,3.0,14.0,1303.0,130314.0,1.0, ,7.0,10.40514,13.58854,161.0,1.0,CENTRE DE SANTE DE TABOSSY,1.0,3.0,5.0,,,,5.0,2.0,10.40281,-13.59141,190.0
1.0,13.0,3.0,2.0,1303.0,130302.0,1.0, ,1.0,10.35915,13.5772,172.0,1.0,CENTRE DE SANTE AVIATION I SECTEUR 5,1.0,3.0,6.0,,,,2.0,7.0,10.3583,-13.57396,177.0
1.0,13.0,3.0,16.0,1303.0,130316.0,1.0, ,1.0,10.37457,13.58345,164.0,1.0,CENTRE DE SANTE SABEMDE,1.0,3.0,4.0,2.0,1.0,1.0,6.0,2.0,10.37039,-13.58398,192.0
1.0,13.0,2.0,1.0,1302.0,130201.0,2.0, ,,10.67609,13.60141,180.0,1.0,CENTRE DE SANTE DE SADIORE,1.0,3.0,6.0,,,,1.0,2.0,10.67576,-13.60059,182.0
1.0,14.0,8.0,7.0,1408.0,140807.0,2.0, ,,11.43737,13.87288,192.0,1.0,CENTRE DE SANTE DE WENDOU-M'BOUR,1.0,3.0,5.0,,,,3.0,2.0,11.43823,-13.87279,188.0
1.0,14.0,7.0,9.0,1407.0,140709.0,9.0, ,,11.60371,13.02552,98.0,1.0,CENTRE DE SANTE DE TOUBA,1.0,3.0,4.0,,,,3.0,2.0,11.60112,-13.02291,39.0
1.0,14.0,6.0,4.0,1406.0,140604.0,2.0, ,,11.48527,12.82603,682.0,1.0,CENTRE DE SANTE DE MALANTA CENTRE,1.0,3.0,5.0,,,1.0,1.0,1.0,11.4849,-12.82635,691.0
1.0,14.0,5.0,5.0,1405.0,140505.0,2.0, ,,11.80518,13.07516,194.0,1.0,CENTRE DE SANTE DE KOUNSITEL CENTRE,1.0,3.0,3.0,,,2.0,2.0,11.0,13.07542,-13.07542,221.0
1.0,14.0,4.0,22.0,1404.0,140422.0,2.0, ,1.0,11.77861,13.49344,126.0,1.0,CENTRE DE SANTE DE KOUMBIA,1.0,3.0,3.0,,1.0,,5.0,6.0,11.7777,-13.49273,116.0
1.0,14.0,3.0,5.0,1403.0,140305.0,2.0, ,,11.31016,13.17401,165.0,1.0,CENTRE DE SANTE DE KAKONY CENTRE,1.0,3.0,3.0,,,1.0,2.0,3.0,11.32213,-13.18043,175.0
1.0,14.0,2.0,5.0,1402.0,140205.0,2.0, ,,11.75364,13.19967,72.0,1.0,centre de sante gaoual centre,1.0,3.0,2.0,,3.0,,2.0,4.0,11.75692,-13.2001,74.0
1.0,14.0,1.0,1.0,1401.0,140101.0,2.0, ,,12.16119,13.83878,87.0,1.0,centre de sante de foulamory,1.0,3.0,4.0,,,,3.0,2.0,12.16062,-13.84043,85.0
1.0,15.0,7.0,5.0,1507.0,150705.0,9.0, ,,12.53179,13.12628,78.0,1.0,Centre de santé Youkouunkoun,1.0,3.0,,,,,3.0,2.0,12.53342,-13.12068,75.0
1.0,15.0,6.0,9.0,1506.0,150609.0,2.0, ,,12.31872,12.78664,170.0,1.0,CENTRE DE SANTE TERMESSE,1.0,3.0,,,3.0,,2.0,5.0,12.31786,-12.7871,175.0
1.0,15.0,5.0,11.0,1505.0,150511.0,2.0, ,,12.40451,13.52891,90.0,1.0,centre de sante de sareboido2(secthopita,1.0,3.0,3.0,,3.0,,,1.0,12.40317,-13.52918,88.0
1.0,15.0,4.0,4.0,1504.0,150404.0,2.0, ,,12.58322,13.37323,73.0,1.0,Centre de Santé de Sambailo,1.0,3.0,3.0,,1.0,,1.0,2.0,12.58226,-13.37318,74.0
1.0,15.0,3.0,5.0,1503.0,150305.0,2.0, ,,12.48874,13.29768,25.0,2.0,CENTRE DE SANTE DE KOUNDARA,1.0,3.0,,,4.0,,5.0,9.0,12.48613,-13.29607,84.0
1.0,15.0,2.0,4.0,1502.0,150204.0,2.0, ,,12.39824,13.4073,73.0,1.0,CENTRE DE SANTE DE KAMABI 2,1.0,3.0,3.0,,,1.0,2.0,1.0,12.39806,-13.4083,76.0
1.0,15.0,1.0,2.0,1501.0,150102.0,2.0, ,,12.38873,12.96395,97.0,1.0,Centre de santé de Guingan,1.0,3.0,,,,1.0,4.0,1.0,12.38759,-12.96135,113.0
4.0,42.0,1.0,5.0,4201.0,420105.0,3.0, ,40.0,9.01965,9.446,770.0,1.0,Centre communautaire de Salando,3.0,4.0,2.0,,2.0,3.0,,2.0,9.01835,-9.44389,804.0
Kindia    5,Coyah     51,1.0,1.0,5101.0,510101.0,1.0, ,8.0,9.70504,13.38596,19.0,1.0,CENTRE DE SANTE COMMUNAUTAIRE,2.0,4.0,10.0,5.0,4.0,,,4.0,9.70834,-13.38723,43.0
4.0,41.0,5.0,9.0,4105.0,410509.0,3.0, ,,10.38478,9.30308,383.0,1.0,CENTRE MEDICALE MOUVEMENT HUMANISTE,2.0,4.0,,1.0,1.0,,3.0,2.0,,,
4.0,42.0,1.0,10.0,4201.0,420110.0,3.0, ,12.0,9.24731,9.35134,700.0,4.0,Centre medical prive,2.0,4.0,3.0,1.0,,,,,9.22533,-9.30159,695.0
2.0,21.0,5.0,16.0,2105.0,210516.0,1.0, ,,9.61529,13.61345,64.0,2.0,CENTRE MEDICAL SIMBAYA,2.0,4.0,,2.0,1.0,,,,9.61524,-13.61201,102.0
2.0,21.0,5.0,30.0,2105.0,210530.0,1.0, ,8.0,9.66314,13.59229,25.0,2.0,CABINET MEDICAL,2.0,4.0,8.0,4.0,2.0,2.0,,1.0,9.66534,-13.59245,18.0
2.0,21.0,5.0,19.0,2105.0,210519.0,2.0, ,,9.62835,13.61942,29.0,1.0,CLINIQUE CMC YEMBEYA,2.0,4.0,3.0,8.0,,,2.0,,9.62325,-13.6121,66.0
2.0,21.0,5.0,27.0,2105.0,210527.0,2.0, ,10.0,9.64115,13.58907,119.0,3.0,Centre medical Poste santé,2.0,4.0,,4.0,,1.0,,,9.64182,-13.58689,112.0
2.0,21.0,5.0,27.0,2105.0,210527.0,2.0, ,10.0,9.64115,13.58907,119.0,8.0,Cabinet Médical Medecine tropical,2.0,4.0,,2.0,,1.0,2.0,,9.63996,-13.58807,122.0
2.0,21.0,5.0,33.0,2105.0,210533.0,2.0, ,12.0,9.67633,13.54753,128.0,2.0,CENTRE MEDICAL IFFONO HAFIA I,2.0,4.0,11.0,5.0,,2.0,1.0,4.0,9.67387,-13.5454,137.0
2.0,21.0,5.0,33.0,2105.0,210533.0,2.0, ,12.0,9.67633,13.54753,128.0,3.0,CENTRE MEDICAL DE PROXIMITE MERE ET ENFA,2.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,9.67665,-13.54345,126.0
2.0,21.0,5.0,3.0,2105.0,210503.0,1.0, ,,9.57622,13.66393,15.0,1.0,CM DOCTEUR DONZO ONG,2.0,4.0,,,,,,,9.58105,-13.66223,32.0
2.0,21.0,2.0,8.0,2102.0,210208.0,1.0, ,,9.50719,13.71011,20.0,2.0,Centre Medicale Nikolaen Alumina Plant,2.0,4.0,,3.0,3.0,,1.0,3.0,9.50829,-13.7116,22.0
Nzérékoré  8,Beyla    81,13.0,7.0,8113.0,811307.0,3.0, ,,8.8857,8.26874,741.0,1.0,CMC de Sinko,1.0,4.0,22.0,9.0,,1.0,10.0,18.0,8.88392,-8.26784,737.0
Nzérékoré  8,Gueckédou 82 ,8.0,9.0,8208.0,820809.0,4.0, ,,8.45171,10.53473,366.0,2.0,Centre Madical Communal O-K,1.0,4.0,20.0,1.0,1.0,,1.0,11.0,8.45372,-10.53087,371.0
Nzérékoré  8,Yomou 86,7.0,3.0,8607.0,860703.0,5.0, ,9.0,7.66712,9.26032,420.0,2.0,Centre medical Communautaire,1.0,4.0,,,,,,8.0,7.69032,-9.22415,381.0
Nzérékoré  8,Yomou 86,7.0,5.0,8607.0,860705.0,5.0, ,6.0,7.58319,9.2121,392.0,1.0,Centre medicale Communautaire,1.0,4.0,,,,,,5.0,7.58338,-9.20989,
Nzérékoré  8,Yomou 86,6.0,3.0,8606.0,860603.0,5.0, ,9.0,7.55588,9.08953,411.0,1.0,Centre Medical a base communautaire,1.0,4.0,,,,,,4.0,7.55431,-9.08894,423.0
Nzérékoré  8,Yomou 86,4.0,7.0,8604.0,860407.0,5.0, ,9.0,7.72868,9.21018,399.0,2.0,Centre medical a base communautaire koya,1.0,4.0,,,,,,3.0,7.74812,-9.19022,391.0
Mamou 7,Pita        73,8.0,4.0,7308.0,730804.0,2.0, ,2.0,11.05544,12.38655,993.0,1.0,CENTRE MEDICALE COMMUNALE PITA,1.0,4.0,,1.0,,,2.0,1.0,11.05725,-12.39071,960.0
Labe      6,Mali         64,10.0,11.0,6410.0,641011.0,2.0, ,,12.07536,12.29686,1440.0,1.0,Centre de santé de Mali I,1.0,4.0,2.0,,,1.0,5.0,3.0,12.07693,-12.29876,1457.0
Kindia    5,Dubréka     52,6.0,9.0,5206.0,520609.0,1.0, ,8.0,9.98843,13.71542,23.0,1.0,CMC DE KONDEYA,1.0,4.0,14.0,5.0,1.0,1.0,2.0,1.0,9.98402,-13.71907,48.0
2.0,21.0,5.0,5.0,2105.0,210505.0,1.0, ,,9.58355,13.6575,39.0,1.0,CENTRE MEDICAL COMMUNAL RATOMA,1.0,4.0,,50.0,24.0,30.0,26.0,9.0,9.58369,-13.65883,28.0
2.0,21.0,3.0,8.0,2103.0,210308.0,1.0, ,3.0,9.53638,13.67826,16.0,1.0,CMC DE COLEAH,1.0,4.0,15.0,17.0,18.0,5.0,25.0,18.0,9.53497,-13.6784,13.0
2.0,21.0,3.0,22.0,2103.0,210322.0,1.0, ,,9.55697,13.64774,29.0,1.0,CMC DE MATAM,1.0,4.0,28.0,36.0,23.0,19.0,26.0,8.0,9.55254,-13.65125,28.0
2.0,21.0,1.0,3.0,2101.0,210103.0,2.0, ,,13.56017,13.66332,22.0,1.0,CMC MINIERE,1.0,4.0,,10.0,15.0,10.0,23.0,12.0,9.56584,-13.65925,25.0
1.0,12.0,4.0,3.0,1204.0,120403.0,2.0, ,1.0,10.65633,14.56873,12.0,1.0,CMC Filima,1.0,4.0,10.0,,4.0,1.0,7.0,5.0,10.65112,-14.56123,15.0
2.0,21.0,4.0,27.0,2104.0,210427.0,1.0, ,,9.60555,13.60342,51.0,3.0,CENTRE MEDICAL ADEP SEG,3.0,5.0,4.0,6.0,2.0,,,1.0,9.60447,-13.60593,78.0
Nzérékoré  8,Beyla    81,11.0,3.0,8111.0,811103.0,3.0, ,16.0,8.59789,8.84279,814.0,2.0,C.L Canga,2.0,5.0,,4.0,3.0,,,,8.5592,-8.87959,965.0
Nzérékoré  8,Gueckédou 82 ,3.0,7.0,8203.0,820307.0,4.0, ,,8.55647,10.11695,475.0,1.0,etablissement soins privé Gbangbais,2.0,5.0,,,,,2.0,4.0,8.55721,-10.11846,462.0
Nzérékoré  8,Gueckédou 82 ,3.0,7.0,8203.0,820307.0,4.0, ,,8.55647,10.11695,475.0,2.0,Etablissement soins privé Gbangbais,2.0,5.0,,,1.0,,1.0,1.0,8.55522,-10.11951,443.0
Nzérékoré  8,Lola   83,7.0,18.0,8307.0,830718.0,5.0, ,,7.80416,8.52172,474.0,1.0,CLINIQUE,2.0,5.0,4.0,2.0,2.0,,,2.0,7.80269,-8.52435,477.0
Nzérékoré  8,Nzérékoré 85,11.0,10.0,8511.0,851110.0,9.0,Mano,8.0,7.73533,8.74787,496.0,1.0,Centre hospitalière Esperence de N'Zao,2.0,5.0,20.0,4.0,2.0,2.0,11.0,14.0,7.73798,-8.7497,506.0
Nzérékoré  8,Nzérékoré 85,8.0,9.0,8508.0,850809.0,5.0, ,,7.80961,8.86053,477.0,2.0,CENTRE DE SANTE MISSION CATHOLIQUE,2.0,5.0,70.0,10.0,,2.0,3.0,,7.80473,-8.87027,465.0
Nzérékoré  8,Nzérékoré 85,2.0,6.0,8502.0,850206.0,5.0, ,,8.02775,8.72547,463.0,1.0,CENTRE MEDICAUX CHURICAL SAINT HOBRAHAM,2.0,5.0,21.0,1.0,1.0,1.0,3.0,12.0,8.0353,-8.73085,470.0
Nzérékoré  8,Yomou 86,5.0,3.0,8605.0,860503.0,9.0, ,,7.34957,8.94169,309.0,1.0,CLINIQUE METHODISTE UNIS DE DIECKE,2.0,5.0,12.0,2.0,,,5.0,2.0,7.34885,-8.9496,292.0
Mamou 7,71.0,2.0,8.0,7102.0,710208.0,2.0, ,,10.68835,12.25814,1246.0,1.0,CLINIQUE DENTAIRE,2.0,5.0,,,,,1.0,,10.6923,-12.25011,1233.0
Mamou 7,Pita        73,4.0,5.0,7304.0,730405.0,2.0, ,,10.82541,12.41154,991.0,1.0,CLINIQUE PRIVEE NINGURLANDE MARCHE,2.0,5.0,,,,,1.0,,10.82762,-12.40473,979.0
Labe      6,Labe       62,9.0,19.0,6209.0,620919.0,2.0, ,1.0,11.32033,12.27953,1041.0,1.0,Chinique privé,2.0,5.0,,3.0,,,3.0,1.0,11.31887,-12.27782,1041.0
Labe      6,Labe       62,9.0,8.0,6209.0,620908.0,2.0, ,1.0,11.31551,12.27426,1054.0,2.0,Clinique ELH Idrina Bah paraya,2.0,5.0,,2.0,1.0,,2.0,1.0,11.31279,-12.27409,1051.0
Labe      6,Labe       62,9.0,15.0,6209.0,620915.0,2.0, ,1.0,11.31187,12.28437,1061.0,1.0,Hopite Régional de Labé,2.0,5.0,,1.0,2.0,,1.0,3.0,11.31924,-12.28411,1026.0
Labe      6,Labe       62,9.0,15.0,6209.0,620915.0,2.0, ,1.0,11.31187,12.28437,1061.0,2.0,Clinique AGBEF,2.0,5.0,,1.0,2.0,,1.0,3.0,11.31924,-12.28411,1026.0
Labe      6,Labe       62,9.0,27.0,6209.0,620927.0,2.0, ,1.0,11.32679,12.28915,1045.0,1.0,Clinique Docteur Chérif,2.0,5.0,,2.0,2.0,,,2.0,11.32702,-12.28639,1037.0
Kindia    5,Coyah     51,3.0,12.0,5103.0,510312.0,1.0, ,15.0,9.70478,13.49671,54.0,1.0,Clinique sanoyah,2.0,5.0,30.0,2.0,,,5.0,14.0,9.70541,-13.49985,61.0
Kindia    5,Dubréka     52,2.0,3.0,5202.0,520203.0,2.0, ,18.0,9.68319,13.52462,128.0,1.0,CENTRE DE DEYDEY,2.0,5.0,9.0,2.0,,,2.0,2.0,9.68003,-13.52699,131.0
4.0,42.0,1.0,10.0,4201.0,420110.0,3.0, ,12.0,9.24731,9.35134,700.0,1.0,Clinique de Aeredor,2.0,5.0,24.0,,,,,,9.25466,-9.27937,718.0
4.0,42.0,1.0,10.0,4201.0,420110.0,3.0, ,12.0,9.24731,9.35134,700.0,2.0,Clinique N1 Secreur6,2.0,5.0,2.0,,2.0,,,1.0,9.22541,-9.30341,694.0
2.0,21.0,5.0,30.0,2105.0,210530.0,1.0, ,8.0,9.66314,13.59229,25.0,3.0,CLINIQUE MEDICAL EAU VIVE,2.0,5.0,8.0,3.0,2.0,,,,9.66219,-13.59172,32.0
2.0,21.0,5.0,17.0,2105.0,210517.0,2.0, ,,9.60961,13.6234,56.0,1.0,CM POLYCLINIQUE DOGOMET,2.0,5.0,,,,,,,9.60768,-13.61868,86.0
2.0,21.0,5.0,28.0,2105.0,210528.0,, ,7.0,9.66225,13.59647,26.0,3.0,CLINIQUE MEDICO SOCIAL,2.0,5.0,9.0,1.0,1.0,,1.0,,9.66085,-13.59587,30.0
2.0,21.0,5.0,28.0,2105.0,210528.0,, ,7.0,9.66225,13.59647,26.0,4.0,NOUVELLE CLINIQUE ZOUAVHE YAKPA,2.0,5.0,6.0,5.0,,1.0,2.0,3.0,9.64914,-13.58447,104.0
2.0,21.0,5.0,26.0,2105.0,210526.0,1.0, ,15.0,9.64138,13.58096,921.0,1.0,CLINIQUE MAJOR DORE,2.0,5.0,,1.0,1.0,1.0,,,9.63736,-13.58241,125.0
2.0,21.0,5.0,27.0,2105.0,210527.0,2.0, ,10.0,9.64115,13.58907,119.0,2.0,Clinique samaritine,2.0,5.0,8.0,1.0,1.0,1.0,,,9.63804,-13.58639,131.0
2.0,21.0,5.0,27.0,2105.0,210527.0,2.0, ,10.0,9.64115,13.58907,119.0,4.0,Santé pour tous,2.0,5.0,3.0,,1.0,,2.0,,9.6418,-13.58558,109.0
2.0,21.0,5.0,27.0,2105.0,210527.0,2.0, ,10.0,9.64115,13.58907,119.0,5.0,Cabinet medical (Poly clinique),2.0,5.0,3.0,2.0,1.0,1.0,4.0,,9.63663,-13.58979,125.0
2.0,21.0,5.0,27.0,2105.0,210527.0,2.0, ,10.0,9.64115,13.58907,119.0,6.0,Cabinet medical(port Route sect Rail),2.0,5.0,2.0,3.0,,1.0,2.0,,9.63488,-13.59021,129.0
2.0,21.0,5.0,23.0,2105.0,210523.0,1.0, ,9.0,9.62362,13.60086,100.0,1.0,CLINIQUE SOUMANBOSSIA,2.0,5.0,,5.0,,,3.0,2.0,9.62531,-13.60331,93.0
2.0,21.0,5.0,23.0,2105.0,210523.0,1.0, ,9.0,9.62362,13.60086,100.0,2.0,CLINIQUE IBA D ALLAH,2.0,5.0,,5.0,,,2.0,3.0,9.62399,-13.59745,105.0
2.0,21.0,5.0,25.0,2105.0,210525.0,1.0, ,10.0,9.63169,13.59228,139.0,1.0,CLINIQUE PRIVEE LABOMED-CQ,2.0,5.0,,3.0,,,,2.0,9.6245,-13.59514,107.0
2.0,21.0,5.0,25.0,2105.0,210525.0,1.0, ,10.0,9.63169,13.59228,139.0,2.0,CLINIQUE PRIVEE CHERIF,2.0,5.0,,5.0,1.0,,,2.0,9.62534,-13.59624,114.0
2.0,21.0,4.0,24.0,2104.0,210424.0,1.0, ,2.0,9.61849,13.59238,69.0,2.0,clinique vokpo heury lamah secteur 3,2.0,5.0,6.0,2.0,2.0,1.0,1.0,,9.61969,-13.58666,52.0
2.0,21.0,4.0,24.0,2104.0,210424.0,1.0, ,2.0,9.61849,13.59238,69.0,3.0,centre medical secteur 4,2.0,5.0,14.0,4.0,1.0,1.0,,,9.6321,-13.58152,89.0
2.0,21.0,4.0,30.0,2104.0,210430.0,1.0, ,2.0,9.62761,13.58157,69.0,2.0,clinique dr kini et bah,2.0,5.0,12.0,3.0,2.0,,,2.0,9.6331,-13.5771,71.0
2.0,21.0,4.0,30.0,2104.0,210430.0,1.0, ,2.0,9.62761,13.58157,69.0,3.0,ONG EMD CLINIQUE ARABE,2.0,5.0,7.0,5.0,1.0,,,1.0,9.62567,-13.58188,55.0
2.0,21.0,4.0,30.0,2104.0,210430.0,1.0, ,2.0,9.62761,13.58157,69.0,4.0,ONG AFD MEDICAL,2.0,5.0,8.0,3.0,2.0,1.0,1.0,1.0,9.6321,-13.58152,89.0
2.0,21.0,4.0,30.0,2104.0,210430.0,1.0, ,2.0,9.62761,13.58157,69.0,5.0,CENTRE MEDICAL MARC GENBILINI,2.0,5.0,12.0,8.0,2.0,,4.0,2.0,9.63012,-13.58145,89.0
2.0,21.0,4.0,31.0,2104.0,210431.0,1.0, ,2.0,9.57948,13.61732,78.0,2.0,CABINET MEDICAL STE MARIE,2.0,5.0,7.0,3.0,1.0,,1.0,,9.58057,-13.61824,62.0
2.0,21.0,4.0,31.0,2104.0,210431.0,1.0, ,2.0,9.57948,13.61732,78.0,3.0,ONG AMEDS GUI,2.0,5.0,4.0,2.0,3.0,2.0,2.0,1.0,9.58174,-13.61724,58.0
2.0,21.0,4.0,1.0,2104.0,210401.0,1.0, ,3.0,9.58193,13.62306,88.0,1.0,CLINIQUE INTERNATIONALE GBESIA,2.0,5.0,30.0,5.0,1.0,,5.0,6.0,9.5797,-13.62255,68.0
2.0,21.0,4.0,1.0,2104.0,210401.0,1.0, ,3.0,9.58193,13.62306,88.0,2.0,POLY CLINIQUE GBESSIA,2.0,5.0,9.0,9.0,1.0,,2.0,2.0,9.57959,-13.62274,69.0
2.0,21.0,4.0,27.0,2104.0,210427.0,1.0, ,,9.60555,13.60342,51.0,1.0,CLINIQUE NELSON MANDELA,2.0,5.0,4.0,2.0,4.0,,1.0,1.0,9.60809,-13.59883,45.0
2.0,21.0,4.0,27.0,2104.0,210427.0,1.0, ,,9.60555,13.60342,51.0,2.0,CENTRE MEDICAL ONG AMEG,2.0,5.0,3.0,2.0,1.0,,,1.0,9.60867,-13.59774,40.0
2.0,21.0,4.0,27.0,2104.0,210427.0,1.0, ,,9.60555,13.60342,51.0,4.0,CLINIQUE NEUROLOGIQUE,2.0,5.0,16.0,3.0,,,,1.0,9.61439,-13.60608,102.0
2.0,21.0,4.0,29.0,2104.0,210429.0,1.0, ,,9.60188,13.59966,37.0,1.0,CABINET MEDICAL EMANUEL,2.0,5.0,4.0,3.0,,,,1.0,9.60131,-13.59938,38.0
2.0,21.0,4.0,29.0,2104.0,210429.0,1.0, ,,9.60188,13.59966,37.0,2.0,CABINET MEDICAL BERCEAU,2.0,5.0,4.0,3.0,,,,1.0,9.6013,-13.59938,38.0
2.0,21.0,4.0,38.0,2104.0,210438.0,1.0, ,1.0,9.59785,13.6062,62.0,1.0,CLINIQUE MOROGENTILIRIE,2.0,5.0,8.0,2.0,4.0,,3.0,,9.59654,-13.60339,35.0
2.0,21.0,4.0,38.0,2104.0,210438.0,1.0, ,1.0,9.59785,13.6062,62.0,2.0,CABINET MEDICAL DR MARIE HELENE KOLIVOGU,2.0,5.0,6.0,2.0,2.0,,,,9.59703,-13.60342,40.0
2.0,21.0,4.0,16.0,2104.0,210416.0,1.0, ,3.0,9.57386,13.62838,52.0,1.0,NOUVELLE CLINIQUE GBESIA,2.0,5.0,7.0,7.0,4.0,,4.0,2.0,9.57274,-13.6262,45.0
2.0,21.0,4.0,3.0,2104.0,210403.0,1.0, ,4.0,9.58041,13.62559,81.0,1.0,CLINIQUE PRIVEE DR OUMOU,2.0,5.0,4.0,1.0,,,1.0,7.0,9.57048,-13.62701,85.0
2.0,21.0,4.0,35.0,2104.0,210435.0,1.0, ,1.0,9.59062,13.60025,22.0,2.0,CLINIQUE DR CONDE,2.0,5.0,4.0,2.0,2.0,,,1.0,9.59074,-13.60317,47.0
2.0,21.0,4.0,11.0,2104.0,210411.0,2.0, ,5.0,9.57761,13.63488,80.0,2.0,FMG CENTRE ASSOCIATIF DE DAR-ES SALAM I,2.0,5.0,6.0,3.0,,1.0,3.0,3.0,9.57825,-13.63124,73.0
2.0,21.0,4.0,7.0,2104.0,210407.0,1.0, ,3.0,9.56168,13.63462,17.0,2.0,CLINIQUE MEDICALE SOCIAL DE DABONDY I,2.0,5.0,4.0,3.0,1.0,2.0,2.0,,9.5645,-13.63542,28.0
2.0,21.0,4.0,23.0,2104.0,210423.0,1.0, ,1.0,9.61682,13.59529,65.0,1.0,CENTRE MEDICAL MATOTO,2.0,5.0,5.0,4.0,1.0,1.0,6.0,3.0,9.61453,-13.55592,66.0
2.0,21.0,4.0,23.0,2104.0,210423.0,1.0, ,1.0,9.61682,13.59529,65.0,3.0,CBK DISPENSSAIRE,2.0,5.0,14.0,6.0,5.0,1.0,2.0,10.0,9.61536,-13.60398,94.0
2.0,21.0,4.0,23.0,2104.0,210423.0,1.0, ,1.0,9.61682,13.59529,65.0,4.0,CLINIQUE MEDICALE CHIRURGICALE CITE CBK,2.0,5.0,6.0,2.0,1.0,,1.0,,9.61433,-13.60161,72.0
2.0,21.0,4.0,23.0,2104.0,210423.0,1.0, ,1.0,9.61682,13.59529,65.0,5.0,CABINET DOCTEUR SALIOU BELLA,2.0,5.0,8.0,3.0,1.0,,,,9.61065,-13.59785,50.0
2.0,21.0,4.0,12.0,2104.0,210412.0,1.0, ,,9.64665,13.56778,77.0,1.0,CLINIQUE HADJA MARIAMA SOUMAH,2.0,5.0,10.0,9.0,1.0,,1.0,,9.64866,-13.57148,64.0
2.0,21.0,4.0,21.0,2104.0,210421.0,1.0, ,3.0,9.63562,13.57332,71.0,1.0,ONG AFAD MEDICALE,2.0,5.0,8.0,2.0,1.0,1.0,2.0,9.0,0.63234,-13.57416,45.0
2.0,21.0,4.0,21.0,2104.0,210421.0,1.0, ,3.0,9.63562,13.57332,71.0,2.0,ONG CABINET MEDICAL CHIRURGICALE KISSOSS,2.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,9.63714,-13.57211,67.0
2.0,21.0,4.0,5.0,2104.0,210405.0,1.0, ,8.0,9.66024,13.5461,67.0,2.0,CLINIQUE DABOMPA PLATEAU,2.0,5.0,6.0,21.0,1.0,1.0,,1.0,9.66286,-13.5467,88.0
2.0,21.0,4.0,28.0,2104.0,210428.0,1.0, ,,9.60292,13.61031,92.0,1.0,CABINET MEDICO SOCIAL CHARITE,2.0,5.0,3.0,,1.0,,,1.0,9.6066,-13.60946,99.0
2.0,21.0,4.0,28.0,2104.0,210428.0,1.0, ,,9.60292,13.61031,92.0,2.0,CABINET MEDICAL SAINT LOUIS,2.0,5.0,5.0,1.0,1.0,1.0,,,9.60952,-13.60874,101.0
2.0,21.0,3.0,21.0,2103.0,210321.0,1.0, ,,9.55252,13.64678,29.0,1.0,CLINIQUE BEL AIR,2.0,5.0,10.0,2.0,2.0,,1.0,2.0,9.55261,-10.64914,26.0
2.0,21.0,3.0,21.0,2103.0,210321.0,1.0, ,,9.55252,13.64678,29.0,5.0,CLINIQUE HADJA KADIATOU YANSANE,2.0,5.0,10.0,1.0,,,,1.0,9.55197,-13.64573,21.0
2.0,21.0,3.0,15.0,2103.0,210315.0,1.0, ,2.0,9.54351,13.6718,29.0,1.0,POLY CLINIQUE CHINOISE,2.0,5.0,6.0,12.0,3.0,2.0,,2.0,9.54156,-13.67511,17.0
2.0,21.0,3.0,4.0,2103.0,210304.0,1.0, ,1.0,9.54648,13.66073,26.0,1.0,CLINIQUE PRIVEE BOUSSOURA PORT,2.0,5.0,3.0,1.0,2.0,,,1.0,9.54413,-13.6604,11.0
2.0,21.0,3.0,3.0,2103.0,210303.0,1.0, ,1.0,9.55917,13.64572,16.0,1.0,CLINIUE DR KONE,2.0,5.0,13.0,3.0,1.0,,1.0,,9.55849,-13.64654,12.0
2.0,21.0,3.0,3.0,2103.0,210303.0,1.0, ,1.0,9.55917,13.64572,16.0,2.0,CLINIQUE DR MOHAMED CAMARA,2.0,5.0,8.0,5.0,2.0,1.0,,2.0,9.55739,-13.64675,9.0
2.0,21.0,3.0,16.0,2103.0,210316.0,1.0, ,1.0,9.54447,13.66507,36.0,2.0,ONG CLINIQUE CMS,2.0,5.0,2.0,2.0,,,,,9.5439,-13.66143,19.0
2.0,21.0,3.0,2.0,2103.0,210302.0,1.0, ,1.0,9.55851,13.64119,25.0,2.0,AFRI CLINIK CLINIQUE MEDICO CHIRURGICALE,2.0,5.0,4.0,3.0,1.0,,,1.0,9.56177,-13.64087,10.0
2.0,21.0,3.0,2.0,2103.0,210302.0,1.0, ,1.0,9.55851,13.64119,25.0,4.0,CLINIQUE MEDICO CHIRURGICALA BONFI MARCH,2.0,5.0,10.0,5.0,2.0,,,1.0,9.55991,-13.63965,21.0
